,theme_id,theme_name,parent_id,set_name,year,num_parts
3163,516,Duplo and Explore,507.0,Large House,1995,182
3164,516,Duplo and Explore,507.0,Community Workers,1995,18
3165,516,Duplo and Explore,507.0,Push Train,1995,113
3166,516,Duplo and Explore,507.0,Medical Center,1995,78
3167,516,Duplo and Explore,507.0,Fire and Rescue,1995,72
3168,186,Castle,,Wiz the Wizard,1995,18
3169,227,Christmas,206.0,Santa Claus and Sleigh,1995,17
3170,67,Classic Town,50.0,Gas Stop Shop,1995,227
3171,507,Educational and Dacta,,Technology Resource Set,1995,1730
3172,504,Duplo,,African Family,1995,11
3173,151,Imperial Soldiers,148.0,Imperial Outpost,1995,219
3174,505,Basic Set,504.0,Medium Bucket,1995,51
3175,505,Basic Set,504.0,Parrot,1995,7
3176,505,Basic Set,504.0,Birthday Building Set,1995,100
3177,308,Aquanauts,307.0,Sea Claw 7 / Neptune III,1995,189
3178,308,Aquanauts,307.0,Sea Sprint 9,1995,32
3179,505,Basic Set,504.0,Small Bucket,1995,32
3180,308,Aquanauts,307.0,Crystal Explorer Sub,1995,165
3181,308,Aquanauts,307.0,Neptune Discovery Lab,1995,507
3182,148,Pirates I,147.0,Skull Island,1995,386
3183,148,Pirates I,147.0,Rocky Reef,1995,108
3184,440,Primo,,Large Stack 'n' Learn,1995,10
3185,67,Classic Town,50.0,Hurricane Harbor,1995,365
3186,67,Classic Town,50.0,F1 Hauler,1995,280
3187,505,Basic Set,504.0,Large Giraffe Bucket,1995,50
3188,505,Basic Set,504.0,Green Elephant Bucket XL,1995,66
3189,505,Basic Set,504.0,Kitty Cat's Building Set,1995,36
3190,67,Classic Town,50.0,Blaze Commander,1995,50
3191,148,Pirates I,147.0,Treasure Chest,1995,167
3192,67,Classic Town,50.0,Dumper,1995,42
3193,505,Basic Set,504.0,Large Circus Bucket,1995,57
3194,505,Basic Set,504.0,Circus Bucket Green,1995,42
3195,505,Basic Set,504.0,XL Basic Bucket,1995,72
3196,145,Unitron,126.0,Space Station Zenon,1995,352
3197,145,Unitron,126.0,Star Hawk II,1995,293
3198,145,Unitron,126.0,Crater Cruiser,1995,183
3199,311,Aquasharks,307.0,Shark Scout,1995,28
3200,311,Aquasharks,307.0,Deep Sea Predator,1995,104
3201,507,Educational and Dacta,,Control Lab Building Set,1995,576
3202,12,Race,5.0,Road Rally V / Super Kart,1995,97
3203,201,Royal Knights,186.0,Royal King,1995,12
3204,516,Duplo and Explore,507.0,Measurement Activities,1995,60
3205,664,Toolo,504.0,Space Center,1995,48
3206,201,Royal Knights,186.0,King's Carriage,1995,127
3207,13,Riding Cycle,5.0,Nitro Bike GTX / GTX 500,1995,86
3208,399,Freestyle,,Girl's Freestyle Suitcase,1995,294
3209,399,Freestyle,,Freestyle Multibox,1995,603
3210,652,Playhouse,504.0,Pink Carry Case (Playhouse Carry Case),1995,25
3211,67,Classic Town,50.0,Maersk Line Container Lorry,1995,205
3212,201,Royal Knights,186.0,Skeleton Surprise,1995,74
3213,6,Airport,5.0,Nighthawk / Sky Wasp,1995,284
3214,664,Toolo,504.0,Helicopter,1995,21
3215,126,Space,,Introducing Crater Critters,1995,146
3216,7,Construction,5.0,Front End Loader,1995,166
3217,664,Toolo,504.0,Mini Digger,1995,17
3218,50,Town,,Value pack Italy,1995,0
3219,13,Riding Cycle,5.0,Circuit Shock Racer / V-Twin Super Bike,1995,315
3220,516,Duplo and Explore,507.0,Medium Building Plates,1995,4
3221,67,Classic Town,50.0,Jailbreak Joe,1995,190
3222,67,Classic Town,50.0,Go-Cart,1995,21
3223,67,Classic Town,50.0,Go-Cart,1995,21
3224,664,Toolo,504.0,Starter Set,1995,23
3225,7,Construction,5.0,Pneumatic Crane Truck / Mobile Crane,1995,855
3226,525,Technic,524.0,Battery Box with Switch - 9v,1995,1
3227,525,Technic,524.0,9V Micromotor,1995,4
3228,67,Classic Town,50.0,Maersk Sealand Container Lorry,1995,207
3229,664,Toolo,504.0,Tool Box,1995,44
3230,399,Freestyle,,Electric Freestyle Set,1995,351
3231,516,Duplo and Explore,507.0,Fun Time Gears,1995,27
3232,524,Service Packs,507.0,Brick Separators,1995,2
3233,399,Freestyle,,Large Freestyle Playcase,1995,698
3234,67,Classic Town,50.0,Raven Racer,1995,71
3235,516,Duplo and Explore,507.0,Mechanical Toy Shop,1995,32
3236,9,Fire,5.0,Fire Engine / Fire Response Unit,1995,439
3237,67,Classic Town,50.0,Street Sweeper,1995,63
3238,516,Duplo and Explore,507.0,Mosaic Set,1995,67
3239,504,Duplo,,Crocodile Bucket,1995,44
3240,12,Race,5.0,Formula Flash / Formula Indy Racer,1995,419
3241,201,Royal Knights,186.0,Royal Drawbridge,1995,259
3242,399,Freestyle,,Large Freestyle Bucket,1995,409
3243,201,Royal Knights,186.0,Royal Knight's Castle,1995,763
3244,236,9V,233.0,Freight and Crane Railway,1996,917
3245,67,Classic Town,50.0,Water Jet,1996,29
3246,67,Classic Town,50.0,Indy Transport,1996,403
3247,632,Town,504.0,Racing Team,1996,9
3248,67,Classic Town,50.0,Wave Jump Racers,1996,181
3249,67,Classic Town,50.0,Patriot Jet,1996,167
3250,468,Basic Model,465.0,Danone Promotional Set: Cow,1996,10
3251,67,Classic Town,50.0,"Flowers, Trees and Fences",1996,65
3252,468,Basic Model,465.0,Danone Promotional Set: Hippo,1996,10
3253,632,Town,504.0,Motorcycle Patrol,1996,6
3254,468,Basic Model,465.0,Sabah Promotional Set: Aeroplane,1996,10
3255,67,Classic Town,50.0,Fast Track Finish,1996,351
3256,468,Basic Model,465.0,Danone Promotional Set: Impala,1996,12
3257,468,Basic Model,465.0,Danone Promotional Set: Duck,1996,7
3258,464,Time Cruisers,,Flying Time Vessel,1996,239
3259,191,Dark Forest,186.0,Bandit Ambush,1996,60
3260,10,Harbor,5.0,Hydrofoil 7 / Powerboat Columbia,1996,126
3261,464,Time Cruisers,,Hypno Cruiser,1996,157
3262,464,Time Cruisers,,Mystic Mountain Time Lab,1996,512
3263,464,Time Cruisers,,Rocket Racer,1996,58
3264,466,Airport,465.0,Condor Promotional Airplane,1996,29
3265,308,Aquanauts,307.0,Paravane,1996,16
3266,652,Playhouse,504.0,Playground,1996,33
3267,308,Aquanauts,307.0,Underwater Scooter,1996,16
3268,7,Construction,5.0,Pneumatic Log Loader / Pneumatic Logger,1996,335
3269,652,Playhouse,504.0,Bathroom,1996,26
3270,308,Aquanauts,307.0,Crystal Crawler,1996,96
3271,468,Basic Model,465.0,South African Flag,1996,81
3272,278,Model Team,,Giant Truck,1996,1748
3273,6,Airport,5.0,Black Hawk / Sky Stormer,1996,469
3274,191,Dark Forest,186.0,Dark Forest Fortress,1996,469
3275,6,Airport,5.0,Fiber Optic Multi Set / Multi Racer Set (with Fibre Optics),1996,406
3276,308,Aquanauts,307.0,Crystal Crawler,1996,97
3277,191,Dark Forest,186.0,Hemlock Stronghold,1996,220
3278,307,Aquazone,,Aquacessories,1996,26
3279,464,Time Cruisers,,Navigator,1996,158
3280,15,Traffic,5.0,3 In 1 Car / Amphipower,1996,732
3281,67,Classic Town,50.0,Light Aircraft and Ground Support,1996,127
3282,468,Basic Model,465.0,Sabah Promotional Set: Yacht,1996,10
3283,634,Trains,504.0,Electric Train Starter Set,1996,36
3284,634,Trains,504.0,Tip Wagon,1996,10
3285,634,Trains,504.0,Train Oval Suitcase,1996,53
3286,318,Belville,,Hospital Ward,1996,108
3287,318,Belville,,Hospital Ward,1996,111
3288,90,Paradisa,50.0,Paradisa Lifeguard,1996,38
3289,67,Classic Town,50.0,House with Roof-Windows,1996,153
3290,11,Off-Road,5.0,Dune Duster / Hawaiian Beach Racer,1996,82
3291,634,Trains,504.0,Push-Along Play Train,1996,10
3292,632,Town,504.0,Farm Yard,1996,69
3293,90,Paradisa,50.0,Carriage Ride,1996,65
3294,21,Universal Building Set,1.0,Convertables,1996,276
3295,67,Classic Town,50.0,Metro PD Station,1996,568
3296,363,Boat,,Wave Cops,1996,100
3297,363,Boat,,C26 Sea Cutter,1996,194
3298,67,Classic Town,50.0,Eagle Stunt Flyer,1996,76
3299,11,Off-Road,5.0,Desert Ranger,1996,289
3300,67,Classic Town,50.0,Speed Trackers,1996,66
3301,67,Classic Town,50.0,ANWB Roadside Assistance Crew,1996,259
3302,90,Paradisa,50.0,Country Club,1996,293
3303,363,Boat,,Riptide Racer,1996,54
3304,632,Town,504.0,Farm Animals,1996,18
3305,634,Trains,504.0,Deluxe Electric Train Set,1996,88
3306,634,Trains,504.0,Start-Stop Rail and Straight Rail,1996,3
3307,468,Basic Model,465.0,Sabah Promotional Set: Helicopter,1996,10
3308,632,Town,504.0,Police Station,1996,36
3309,632,Town,504.0,Water Park,1996,47
3310,468,Basic Model,465.0,Sabah Promotional Set: Boat,1996,9
3311,468,Basic Model,465.0,Sabah Promotional Set: Plane,1996,10
3312,311,Aquasharks,307.0,Spy Shark,1996,60
3313,311,Aquasharks,307.0,Shark's Crystal Cave,1996,259
3314,67,Classic Town,50.0,Search N' Rescue,1996,291
3315,67,Classic Town,50.0,Slick Racer,1996,39
3316,67,Classic Town,50.0,Sea Plane with Hut and Boat,1996,135
3317,67,Classic Town,50.0,Gator Landing,1996,238
3318,664,Toolo,504.0,Aeroplane (Airplane),1996,20
3319,67,Classic Town,50.0,Dig 'N' Dump,1996,128
3320,67,Classic Town,50.0,Aircraft and Ground Support Equipment and Vehicle,1996,204
3321,318,Belville,,Garden Fun,1996,40
3322,67,Classic Town,50.0,Rally Racers,1996,196
3323,664,Toolo,504.0,Fire Engine,1996,37
3324,318,Belville,,Dance Studio,1996,45
3325,632,Town,504.0,Mini Farm,1996,43
3326,632,Town,504.0,Pony Carriage,1996,4
3327,632,Town,504.0,Farm Tractor,1996,11
3328,67,Classic Town,50.0,Baja Buggy,1996,37
3329,318,Belville,,Villa Belville,1996,339
3330,453,Technic,443.0,Toggle Joints & Connectors,1996,64
3331,456,Train,443.0,"Wagon Plate, Red (6 x 28)",1996,1
3332,399,Freestyle,,Freestyle Garden Friends,1996,121
3333,443,Service Packs,,Brick Separator,1996,1
3334,473,Supplemental,465.0,"Lots of Extra Basic Bricks, 3+",1996,404
3335,443,Service Packs,,Space Accessories,1996,25
3336,443,Service Packs,,"Transparent Plates, Bricks, Toolholders",1996,80
3337,259,NXT,258.0,AC Adapter 230V - 10V Transformer,1996,1
3338,259,NXT,258.0,"AC Adapter, 120V - 10V Transformer",1996,1
3339,443,Service Packs,,Toolo Wrench,1996,1
3340,142,Spyrius,126.0,Spyrius Fold-Wing Spacecraft,1996,59
3341,399,Freestyle,,Freestyle with Storage Case,1996,819
3342,399,Freestyle,,Freestyle Box,1996,220
3343,399,Freestyle,,Freestyle Set,1996,33
3344,399,Freestyle,,Freestyle Set,1996,25
3345,399,Freestyle,,Freestyle Large Monster Bucket,1996,653
3346,131,Exploriens,126.0,Droid Scout,1996,23
3347,473,Supplemental,465.0,Pullback Motor,1996,14
3348,473,Supplemental,465.0,Extra Bricks in White,1996,62
3349,236,9V,233.0,Manual Level Crossing,1996,136
3350,236,9V,233.0,Train Station,1996,610
3351,471,Ferries,465.0,Kronprins Frederik Ferry,1996,165
3352,473,Supplemental,465.0,Basic Bricks,1996,950
3353,473,Supplemental,465.0,"Basic Motor, 9V",1996,27
3354,473,Supplemental,465.0,"Baseplate, Green",1996,1
3355,399,Freestyle,,Freestyle Elefant Villa,1996,191
3356,473,Supplemental,465.0,"Baseplate, Blue",1996,1
3357,473,Supplemental,465.0,Three Building Plates,1996,3
3358,525,Technic,524.0,9-Volt Long Connecting Leads,1996,2
3359,473,Supplemental,465.0,Doors and Windows,1996,52
3360,473,Supplemental,465.0,Wheels and Tires,1996,60
3361,473,Supplemental,465.0,Roof Tiles,1996,50
3362,473,Supplemental,465.0,Extra Bricks in Red,1996,62
3363,473,Supplemental,465.0,X-Large Building Plate (Light Gray),1996,1
3364,507,Educational and Dacta,,Intelligent House Building Set,1996,164
3365,443,Service Packs,,"Windows, Seats, Steering Wheels",1996,14
3366,443,Service Packs,,Town Accessories,1996,47
3367,131,Exploriens,126.0,Hovertron,1996,29
3368,503,Key Chain,501.0,Explorien Key Chain,1996,0
3369,131,Exploriens,126.0,Alien Fossilizer,1996,54
3370,131,Exploriens,126.0,Planetary Decoder,1996,80
3371,131,Exploriens,126.0,Nebula Outpost,1996,159
3372,131,Exploriens,126.0,Scorpion Detector,1996,199
3373,131,Exploriens,126.0,Android Base,1996,275
3374,131,Exploriens,126.0,Explorien Starship,1996,662
3375,443,Service Packs,,9V Wires (25.6 cm),1996,1
3376,201,Royal Knights,186.0,Royal Knight's Catapult,1996,46
3377,201,Royal Knights,186.0,Crossbow Boat,1996,21
3378,201,Royal Knights,186.0,Boat with Armour,1996,21
3379,475,Western,,Wild West Limited Edition Gift Pack,1996,0
3380,516,Duplo and Explore,507.0,Bonus Zoo,1996,0
3381,475,Western,,Fort Legoredo,1996,688
3382,516,Duplo and Explore,507.0,Bonus Home,1996,0
3383,475,Western,,Gold City Junction,1996,352
3384,443,Service Packs,,Decorated Elements,1996,43
3385,443,Service Packs,,Magnets and Magnet Holders,1996,12
3386,443,Service Packs,,Transparent Windows and Bricks,1996,8
3387,443,Service Packs,,Belville Hospital Accessories,1996,8
3388,126,Space,,Space/Castle Value Pack,1996,0
3389,516,Duplo and Explore,507.0,Train Track Package,1996,29
3390,443,Service Packs,,"Hinges, Couplings, Turntables",1996,30
3391,516,Duplo and Explore,507.0,Animal Water Park,1996,54
3392,456,Train,443.0,Lighting Brick,1996,4
3393,475,Western,,Sheriff's Showdown,1996,28
3394,475,Western,,Covered Wagon,1996,65
3395,516,Duplo and Explore,507.0,Super Value Rescue Pack,1996,0
3396,475,Western,,Sheriff's Lock-Up,1996,178
3397,475,Western,,Bandit's Secret Hide-Out,1996,251
3398,516,Duplo and Explore,507.0,Zoo Babies (Zoo Animals),1996,16
3399,453,Technic,443.0,Micro Motor,1996,4
3400,473,Supplemental,465.0,Plastic Playtable,1996,3
3401,131,Exploriens,126.0,Scorpion Detector,1996,198
3402,148,Pirates I,147.0,Red Beard Runner,1996,711
3403,505,Basic Set,504.0,Water Park Tub,1996,71
3404,453,Technic,443.0,Loading Grabs,1996,3
3405,453,Technic,443.0,Plates & Gear Racks,1996,16
3406,453,Technic,443.0,Liftarms & Triangles,1996,12
3407,505,Basic Set,504.0,Happy Birthday Building Set,1996,33
3408,453,Technic,443.0,LEGO TECHNIC Storage Case,1996,1
3409,453,Technic,443.0,9V Battery Box,1996,1
3410,505,Basic Set,504.0,Box of Bricks,1996,49
3411,533,Town,507.0,Community Workers,1996,220
3412,505,Basic Set,504.0,Jumbo Tub (Zoo Tub),1996,109
3413,148,Pirates I,147.0,Volcano Island,1996,123
3414,236,9V,233.0,Cargo Railway,1996,847
3415,1,Technic,,Space Shuttle,1996,1366
3416,1,Technic,,Coastal Cop Buggy / Miami Police Patrol,1996,173
3417,534,Universal Building Set,507.0,Bonus Lego Basic Town,1996,2542
3418,632,Town,504.0,Build N' Play Circus Theme,1996,85
3419,632,Town,504.0,Build N' Play Fire Theme,1996,59
3420,469,Basic Set,465.0,Large Bulk Bucket,1996,950
3421,534,Universal Building Set,507.0,Thematic Builder Set,1996,2
3422,148,Pirates I,147.0,Skeleton Crew,1996,31
3423,505,Basic Set,504.0,Bonus Bucket,1996,90
3424,148,Pirates I,147.0,Tidy Treasure,1996,25
3425,505,Basic Set,504.0,Bucket,1996,27
3426,468,Basic Model,465.0,Danone Promotional Set: Bison,1996,10
3427,504,Duplo,,Family (Caucasian),1996,11
3428,468,Basic Model,465.0,Sabah Promotional Set: Aircraft,1996,9
3429,505,Basic Set,504.0,Animals Bulk Box,1996,21
3430,149,Imperial Armada,148.0,Armada Flagship,1996,291
3431,505,Basic Set,504.0,Basic Storage Unit (Green Suitcase),1996,42
3432,468,Basic Model,465.0,Sabah Promotional Set: Airplane,1996,12
3433,468,Basic Model,465.0,Sabah Promotional Set: Swamp Boat,1996,8
3434,468,Basic Model,465.0,Sabah Promotional Set: Helicopter,1996,8
3435,443,Service Packs,,Plate 4 x 4,1996,1
3436,148,Pirates I,147.0,Shipwreck Island,1996,226
3437,148,Pirates I,147.0,Treasure Surprise,1996,25
3438,505,Basic Set,504.0,Basic Box,1996,49
3439,468,Basic Model,465.0,Snowmobile,1996,8
3440,468,Basic Model,465.0,Sabah Promotional Set: Steam Liner,1996,12
3441,532,Supplemental,529.0,Technic Control Center II,1996,15
3442,149,Imperial Armada,148.0,Armada Sentry,1996,74
3443,505,Basic Set,504.0,Green Bucket,1997,40
3444,11,Off-Road,5.0,Mountain Rambler,1997,244
3445,516,Duplo and Explore,507.0,Transportation Set,1997,41
3446,516,Duplo and Explore,507.0,Duplo Farm Animals,1997,23
3447,309,Aquaraiders I,307.0,Aqua Dozer,1997,137
3448,668,Scala,,Dressing Table,1997,25
3449,505,Basic Set,504.0,Green Bucket,1997,70
3450,67,Classic Town,50.0,Parking Gate Attendant,1997,19
3451,516,Duplo and Explore,507.0,Community Vehicles,1997,25
3452,67,Classic Town,50.0,Speedboat,1997,22
3453,67,Classic Town,50.0,Boat,1997,30
3454,67,Classic Town,50.0,Microlight,1997,20
3455,67,Classic Town,50.0,Ice Cream Seller,1997,27
3456,309,Aquaraiders I,307.0,Crystal Scavenger,1997,114
3457,67,Classic Town,50.0,Formula 1 Racing Car,1997,25
3458,668,Scala,,Laundry Room,1997,44
3459,67,Classic Town,50.0,Petrol Station Attendant and Pump,1997,15
3460,148,Pirates I,147.0,Pirates Perilous Pitfall,1997,404
3461,516,Duplo and Explore,507.0,Vehicles,1997,31
3462,668,Scala,,Living Room,1997,38
3463,227,Christmas,206.0,Christmas Set,1997,9
3464,11,Off-Road,5.0,Future Car,1997,418
3465,443,Service Packs,,Duplo Train,1997,4
3466,443,Service Packs,,"Toolo Loader, Hook and Turntable",1997,3
3467,516,Duplo and Explore,507.0,Early Structures,1997,126
3468,505,Basic Set,504.0,Penguin,1997,8
3469,12,Race,5.0,Turbo I,1997,91
3470,12,Race,5.0,Bungee Blaster,1997,64
3471,516,Duplo and Explore,507.0,Dinosaurs,1997,8
3472,227,Christmas,206.0,Santa Claus,1997,16
3473,516,Duplo and Explore,507.0,Duplo Farm,1997,81
3474,227,Christmas,206.0,Christmas Set,1997,10
3475,227,Christmas,206.0,Small Santa Claus,1997,9
3476,67,Classic Town,50.0,Dragon Fly,1997,183
3477,67,Classic Town,50.0,LEGO Truck,1997,105
3478,67,Classic Town,50.0,Color Line Container Lorry,1997,185
3479,12,Race,5.0,Blast-Off Dragster,1997,64
3480,516,Duplo and Explore,507.0,Large Dinosaur Set,1997,61
3481,516,Duplo and Explore,507.0,Giant Dinosaur Set,1997,129
3482,67,Classic Town,50.0,Infomaniac,1997,4
3483,67,Classic Town,50.0,Helicopter,1997,20
3484,67,Classic Town,50.0,Open-Top Jeep,1997,29
3485,516,Duplo and Explore,507.0,Police Station,1997,64
3486,668,Scala,,Beauty Studio,1997,40
3487,138,RoboForce,126.0,Robo Raider,1997,137
3488,668,Scala,,The Big Family House,1997,312
3489,138,RoboForce,126.0,Robo Stalker,1997,280
3490,195,Fright Knights,186.0,Crossbow Cart,1997,21
3491,668,Scala,,Bathroom,1997,92
3492,505,Basic Set,504.0,Large Puppy Clearpack,1997,75
3493,505,Basic Set,504.0,Extra Large Value Bucket,1997,92
3494,148,Pirates I,147.0,Cross Bone Clipper,1997,157
3495,144,UFO,126.0,Xcyber,1997,36
3496,148,Pirates I,147.0,Pirates Ambush,1997,159
3497,148,Pirates I,147.0,Buccaneers,1997,42
3498,144,UFO,126.0,UFO Action Pack,1997,0
3499,144,UFO,126.0,Cyber Blaster,1997,20
3500,512,Castle,507.0,Castle Set,1997,337
3501,144,UFO,126.0,Cyber Blaster,1997,20
3502,144,UFO,126.0,Cyborg Scout,1997,36
3503,144,UFO,126.0,Radon Rover,1997,53
3504,195,Fright Knights,186.0,Witch and Fireplace,1997,19
3505,195,Fright Knights,186.0,Fright Knights Flying Machine,1997,19
3506,507,Educational and Dacta,,Lamps and Fittings,1997,9
3507,144,UFO,126.0,UFO Value Pack,1997,0
3508,144,UFO,126.0,Cyber Saucer,1997,116
3509,668,Scala,,Dream Cottage,1997,133
3510,668,Scala,,Kitchen,1997,111
3511,505,Basic Set,504.0,School Bus,1997,72
3512,144,UFO,126.0,Interstellar Starfighter,1997,292
3513,195,Fright Knights,186.0,Bat Lord,1997,16
3514,144,UFO,126.0,Alien Avenger,1997,371
3515,144,UFO,126.0,Cyber Saucer,1997,114
3516,507,Educational and Dacta,,Doors and Windows,1997,156
3517,507,Educational and Dacta,,Motor Add-On for Simple Mechanisms,1997,3
3518,144,UFO,126.0,V-Wing Fighter,1997,40
3519,507,Educational and Dacta,,Control Lab Software - Mac,1997,0
3520,507,Educational and Dacta,,Intelligent House Activity Pack - PC,1997,0
3521,144,UFO,126.0,Warp Wing Fighter,1997,236
3522,195,Fright Knights,186.0,Bat Lord's Catapult,1997,54
3523,67,Classic Town,50.0,Go-Kart,1997,23
3524,505,Basic Set,504.0,Medium Bucket,1997,48
3525,318,Belville,,Pony Trekking,1997,60
3526,318,Belville,,Riding Stables,1997,176
3527,505,Basic Set,504.0,Extra Bricks (S),1997,52
3528,309,Aquaraiders I,307.0,Hydro Reef Wrecker,1997,288
3529,505,Basic Set,504.0,Basic Set,1997,32
3530,318,Belville,,Nursery,1997,68
3531,505,Basic Set,504.0,Farmhouse Bucket,1997,47
3532,505,Basic Set,504.0,Pony,1997,3
3533,516,Duplo and Explore,507.0,Large Basic Set,1997,198
3534,516,Duplo and Explore,507.0,Basic Building Bricks,1997,0
3535,668,Scala,,Nursery,1997,61
3536,138,RoboForce,126.0,Robo Master,1997,363
3537,668,Scala,,Andrea's Miniature Garden,1997,65
3538,11,Off-Road,5.0,Tread Trekker,1997,186
3539,516,Duplo and Explore,507.0,Giant Basic Set,1997,0
3540,138,RoboForce,126.0,Robo Raptor,1997,222
3541,318,Belville,,Lucinda and Cressida,1997,10
3542,505,Basic Set,504.0,Extra Bricks (M),1997,99
3543,67,Classic Town,50.0,Go-Kart,1997,23
3544,505,Basic Set,504.0,Basic Set,1997,20
3545,144,UFO,126.0,Cyber Saucer TRU 50 Years Forever Fun Bundle,1997,1
3546,144,UFO,126.0,Flyer,1997,15
3547,318,Belville,,Pamela's Picnic Time,1997,14
3548,318,Belville,,Jennifer and Foal,1997,7
3549,195,Fright Knights,186.0,Night Lord's Castle,1997,607
3550,505,Basic Set,504.0,Happy Gardener,1997,11
3551,505,Basic Set,504.0,Horse 'n' Home,1997,72
3552,10,Harbor,5.0,Search Sub [with CD],1997,379
3553,10,Harbor,5.0,Search Sub [No CD],1997,378
3554,195,Fright Knights,186.0,Witch's Windship,1997,60
3555,195,Fright Knights,186.0,Traitor Transport,1997,145
3556,195,Fright Knights,186.0,Witch's Magic Manor,1997,255
3557,505,Basic Set,504.0,Basic Set,1997,37
3558,516,Duplo and Explore,507.0,Building Plates,1997,2
3559,7,Construction,5.0,Pneumatic Front-End Loader,1997,596
3560,503,Key Chain,501.0,UFO Alien Key Chain,1997,0
3561,453,Technic,443.0,Pneumatic Value Pack,1997,0
3562,453,Technic,443.0,Pneumatic Cylinder 1.25,1997,1
3563,453,Technic,443.0,Compressor Pump,1997,7
3564,632,Town,504.0,Job Vehicles with Workers,1997,27
3565,632,Town,504.0,Pony Club,1997,15
3566,632,Town,504.0,Pony Stables,1997,43
3567,453,Technic,443.0,Angle Pieces,1997,20
3568,453,Technic,443.0,Angle Beams,1997,8
3569,530,Control Lab,529.0,Control Lab Software - DOS/Windows,1997,2
3570,453,Technic,443.0,Elastic Bands,1997,1
3571,469,Basic Set,465.0,Large Bulk Bucket,1997,467
3572,453,Technic,443.0,Small Beams and Plates,1997,26
3573,453,Technic,443.0,Gears & Differentials,1997,23
3574,532,Supplemental,529.0,Activity Booklets for Non-Motorized Simple Machines,1997,18
3575,632,Town,504.0,Harbour,1997,53
3576,453,Technic,443.0,Pneumatic Valves,1997,1
3577,632,Town,504.0,Dinghy,1997,3
3578,529,Technic,507.0,Motorized Simple Machines Set,1997,0
3579,529,Technic,507.0,Simple Mechanisms Set,1997,218
3580,399,Freestyle,,Racer,1997,64
3581,399,Freestyle,,Seaplane,1997,77
3582,89,Outback,50.0,Outback Airstrip,1997,167
3583,503,Key Chain,501.0,Paradisa Female with Horse Top Key Chain,1997,0
3584,89,Outback,50.0,Amazon Crossing,1997,119
3585,89,Outback,50.0,Outback Racer,1997,49
3586,89,Outback,50.0,Crisis News Crew,1997,136
3587,90,Paradisa,50.0,Paradisa Barbeque,1997,21
3588,90,Paradisa,50.0,Show Jumping Event,1997,42
3589,528,Supplemental,507.0,X-Large Storage Bin - 3 Pack,1997,6
3590,90,Paradisa,50.0,Seaside Holiday Cottage,1997,88
3591,90,Paradisa,50.0,Fun Fair,1997,204
3592,236,9V,233.0,Train Cars,1997,383
3593,529,Technic,507.0,Pneumatics I: Introduction to Air Power Set,1997,98
3594,529,Technic,507.0,Structures Set,1997,439
3595,529,Technic,507.0,Simple and Motorized Machines Activity Pack,1997,24
3596,469,Basic Set,465.0,Medium Bulk Bucket,1997,400
3597,534,Universal Building Set,507.0,Large Lego Dacta Basic Set,1997,0
3598,94,Town Jr.,50.0,T-Road Plates,1997,2
3599,278,Model Team,,Big Foot 4x4,1997,749
3600,468,Basic Model,465.0,Danone Promotional Set: Boy,1997,9
3601,468,Basic Model,465.0,Danone Promotional Set: Girl,1997,10
3602,468,Basic Model,465.0,Sabah Promotional Set: Penguin,1997,8
3603,464,Time Cruisers,,Time Tunnelator,1997,82
3604,464,Time Cruisers,,Twisted Time Train,1997,300
3605,464,Time Cruisers,,Whirling Time Warper,1997,158
3606,464,Time Cruisers,,Time Tunnelator,1997,81
3607,468,Basic Model,465.0,Sabah Promotional Set: Whale,1997,9
3608,468,Basic Model,465.0,Sabah Promotional Set: Toucan,1997,9
3609,278,Model Team,,Ferrari Formula 1 Racing Car,1997,580
3610,468,Basic Model,465.0,Jack in the Box Promotional Set: Nanas,1997,13
3611,227,Christmas,206.0,Santa on Skis,1997,21
3612,632,Town,504.0,Speed Car (Catapult Racer),1997,4
3613,632,Town,504.0,Dump Truck,1997,8
3614,468,Basic Model,465.0,Promotional Set,1997,8
3615,468,Basic Model,465.0,Sabah Promotional Set: Boy,1997,8
3616,468,Basic Model,465.0,Sabah Promotional Set: Dog,1997,8
3617,534,Universal Building Set,507.0,Universal School Set,1997,699
3618,94,Town Jr.,50.0,Curved Road Plates,1997,2
3619,94,Town Jr.,50.0,Straight Road Plates,1997,2
3620,94,Town Jr.,50.0,Cross Road Plates,1997,2
3621,94,Town Jr.,50.0,Fire Chief,1997,26
3622,534,Universal Building Set,507.0,Medium Lego Dacta Basic Set,1997,0
3623,534,Universal Building Set,507.0,Giant Lego Dacta Basic Set,1997,1417
3624,467,Basic,465.0,Snowman,1997,9
3625,399,Freestyle,,Speedboat,1997,58
3626,94,Town Jr.,50.0,Fire Engine,1997,67
3627,94,Town Jr.,50.0,Roadblock Runners,1997,193
3628,94,Town Jr.,50.0,Blaze Brigade,1997,259
3629,534,Universal Building Set,507.0,Medium Lego Dacta Basic Set,1997,0
3630,94,Town Jr.,50.0,Recycle Truck,1997,35
3631,94,Town Jr.,50.0,Construction Crew,1997,78
3632,94,Town Jr.,50.0,Security Express,1997,106
3633,94,Town Jr.,50.0,Fire Value Pack,1997,0
3634,94,Town Jr.,50.0,Octan Gas Station,1997,133
3635,652,Playhouse,504.0,Family Fun Playground,1997,49
3636,89,Outback,50.0,Mountain Rescue,1997,68
3637,658,Dino,504.0,Medium Dino Bucket,1997,31
3638,86,Divers,50.0,Deep Reef Refuge,1997,446
